"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.576838204E1,-3.742218018E-3,-1.322649536E0,-7.032825165E0,7.156119451E0
5.577842304E1,-5.066963196E-1,-1.505868530E0,-6.787335663E0,6.970818215E0
5.578846404E1,-1.478924561E-1,-1.420246582E0,-6.929989014E0,7.075572080E0
5.579850504E1,-3.035687256E-1,-1.125210114E0,-7.424710236E0,7.515621987E0
5.580854604E1,-4.805007935E-1,-9.428892517E-1,-7.016808472E0,7.096162504E0
5.581858704E1,-3.400927734E-1,-6.014492798E-1,-7.091652832E0,7.125232924E0
5.582862804E1,-9.638456726E-1,-1.661095734E0,-7.577542419E0,7.817121378E0
5.583867004E1,-1.228944397E-1,-1.186582489E0,-7.356901245E0,7.452991143E0
5.584871104E1,-4.122427368E-1,-1.346300354E0,-7.294780426E0,7.429420582E0
5.585875204E1,-8.357121277E-1,-1.730401611E0,-7.627837830E0,7.866168982E0
5.586879304E1,-3.302133179E-1,-1.283281403E0,-7.801626434E0,7.913357506E0
5.587883404E1,-4.665797424E-1,-8.752299500E-1,-7.572153625E0,7.636834072E0
5.588887504E1,-8.747808838E-1,-1.539398804E0,-7.326664124E0,7.537572384E0
5.589891604E1,-3.165916443E-1,-1.219663696E0,-7.215445404E0,7.324647581E0
5.590895687E1,-4.902305603E-1,-1.659299469E0,-7.037016449E0,7.246599287E0
5.591899787E1,-5.731581116E-1,-1.851200409E0,-7.477250977E0,7.724295136E0
5.592903887E1,-3.098556519E-1,-1.223256226E0,-8.011490021E0,8.110261320E0
5.593907987E1,-2.197430420E-1,-8.755293274E-1,-8.215515747E0,8.264958415E0
5.594912087E1,-8.527766418E-1,-1.023272095E0,-7.912396088E0,8.023735142E0
5.595916187E1,-9.045689392E-1,-1.360071716E0,-7.765551453E0,7.935479154E0
5.596920287E1,-2.649490356E-1,-1.097368011E0,-8.049061890E0,8.127841771E0
5.597924387E1,-4.194277954E-1,-1.476679230E0,-8.048163757E0,8.193255830E0
5.598928487E1,-3.927832031E-1,-1.524878998E0,-8.265362091E0,8.414020745E0
5.599932587E1,-4.794529724E-1,-1.600322113E0,-8.215366058E0,8.383504368E0
5.600936687E1,-4.162843323E-1,-1.421144714E0,-7.749983826E0,7.890196084E0
5.601940787E1,-5.035528564E-1,-1.512005768E0,-7.745642853E0,7.907889107E0
5.602944887E1,-4.945715332E-1,-1.683399353E0,-7.880811768E0,8.073761732E0
5.603948987E1,-3.680845642E-1,-1.553319855E0,-8.352331238E0,8.503512564E0
5.604953087E1,-3.531156921E-1,-1.326391754E0,-8.599018250E0,8.707876930E0
5.605957187E1,-5.893244934E-1,-1.335223389E0,-8.463250580E0,8.588174150E0
5.606961287E1,-5.911207581E-1,-1.274898834E0,-8.340206451E0,8.457767698E0
5.607965388E1,-8.719367981E-1,-1.351389771E0,-8.190368042E0,8.346775231E0
5.608969487E1,-5.736071777E-1,-1.318757629E0,-8.372239838E0,8.494854135E0
5.609973587E1,-3.119512939E-1,-9.370513916E-1,-8.523724823E0,8.580749605E0
5.610977687E1,-5.689668274E-1,-1.547781372E0,-8.691226501E0,8.846285578E0
5.611981787E1,-4.785548401E-1,-1.228495331E0,-8.683292999E0,8.782812353E0
5.612985887E1,-5.442681885E-1,-1.494791565E0,-8.780740356E0,8.923678103E0
5.613989987E1,-4.457730103E-1,-1.213825836E0,-8.725654907E0,8.820948945E0
5.614994087E1,-6.355783081E-1,-1.270108795E0,-8.851692810E0,8.964909466E0
5.615998187E1,-7.722441101E-1,-1.397344208E0,-8.880882111E0,9.023247689E0
5.617002287E1,-4.396357727E-1,-1.435664520E0,-9.066196747E0,9.189686375E0
5.618006387E1,-8.756790161E-1,-1.266216888E0,-8.973539429E0,9.104643256E0
5.619010487E1,-7.794291687E-1,-1.470541992E0,-9.158854065E0,9.308845866E0
5.620014587E1,-6.809339905E-1,-9.443861389E-1,-8.888516235E0,8.964444051E0
5.621018687E1,-1.174906769E0,-1.212778015E0,-8.353678436E0,8.522627520E0
5.622022787E1,-7.399113464E-1,-1.973496094E0,-8.765621796E0,9.015446805E0
5.623026887E1,-5.149291992E-1,-1.685794373E0,-8.850644989E0,9.024465162E0
5.624030987E1,-4.854405212E-1,-1.420695648E0,-9.073232117E0,9.196606421E0
5.625035087E1,-6.813830566E-1,-1.407972107E0,-9.221423950E0,9.353145353E0
5.626039187E1,-7.375163269E-1,-1.465602264E0,-9.037306824E0,9.185033204E0
5.627043287E1,-5.565426636E-1,-1.356179810E0,-9.353299713E0,9.467480073E0
5.628047487E1,-5.536985779E-1,-1.366658020E0,-9.151669006E0,9.269702361E0
5.629051587E1,-3.947291565E-1,-2.019151154E0,-9.447902985E0,9.669315038E0
5.630055687E1,-2.192939758E-1,-2.047442322E0,-9.508377228E0,9.728789617E0
5.631059787E1,-4.577481079E-1,-1.523232422E0,-9.312434692E0,9.447285866E0
5.632063887E1,-2.977308655E-1,-1.796264648E0,-9.864037628E0,1.003067539E1
5.633067987E1,-9.904902649E-1,-8.671467590E-1,-9.355844421E0,9.448007160E0
5.634072087E1,-9.714797974E-1,-1.861828308E0,-9.484127655E0,9.713848621E0
5.635076187E1,-1.203347626E0,-1.817670135E0,-9.426497498E0,9.675268746E0
5.636080287E1,-8.391549683E-1,-2.151326294E0,-9.690548401E0,9.961883065E0
5.637084387E1,-3.366499329E-1,-1.745969238E0,-1.009830048E1,1.025365370E1
5.638088487E1,-6.087840271E-1,-1.521136780E0,-9.840386810E0,9.975855235E0
5.639092587E1,-5.203179932E-1,-1.209484863E0,-9.974657593E0,1.006118177E1
5.640096687E1,-9.369017029E-1,-1.127156067E0,-1.003183868E1,1.013834567E1
5.641100787E1,-7.137158203E-1,-1.697021027E0,-9.940229187E0,1.010927430E1
5.642104887E1,-2.492317200E-1,-1.742077332E0,-1.028556107E1,1.043502354E1
5.643108987E1,1.294807434E-1,-1.927841034E0,-1.052236862E1,1.069829789E1
5.644113087E1,-2.788700867E-1,-1.613195343E0,-1.058104660E1,1.070694704E1
5.645117188E1,-2.716850281E-1,-1.703457642E0,-1.026220963E1,1.040617735E1
5.646121287E1,-7.047344971E-1,-1.068777466E0,-9.978399811E0,1.006018880E1
5.647125387E1,-4.822970581E-1,-1.678010559E0,-1.040381516E1,1.054929854E1
5.648129487E1,-1.862127686E-1,-2.061962128E0,-1.062685135E1,1.082664919E1
5.649133587E1,-2.766247559E-1,-1.820065155E0,-1.074809921E1,1.090462265E1
5.650137687E1,-2.704875183E-1,-1.881587219E0,-1.050680099E1,1.067737801E1
5.651141787E1,-2.745291138E-1,-1.632654877E0,-1.063508423E1,1.076317540E1
5.652145887E1,-4.477189636E-1,-1.731150055E0,-1.068448151E1,1.083307333E1
5.653149987E1,-6.816824341E-1,-1.192270660E0,-1.039064255E1,1.048101392E1
5.654154087E1,-2.844085693E-1,-1.736987915E0,-1.082608704E1,1.096823485E1
5.655158187E1,-7.469467163E-2,-1.853445740E0,-1.106693619E1,1.122131530E1
5.656162287E1,-4.011657715E-1,-1.661245422E0,-1.085707260E1,1.099075502E1
5.657166387E1,-2.725831604E-1,-2.164199524E0,-1.130119904E1,1.150978544E1
5.658170487E1,-2.345622253E-1,-1.480421448E0,-1.122785156E1,1.132745858E1
5.659174587E1,-2.652484131E-1,-1.572929077E0,-1.129356491E1,1.140565960E1
5.660178687E1,-3.689826965E-1,-1.228345642E0,-1.104403381E1,1.111825814E1
5.661182787E1,-6.509962463E-1,-1.922452240E0,-1.117201767E1,1.135489311E1
5.662186887E1,-6.575825500E-1,-2.174977112E0,-1.114971405E1,1.137888675E1
5.663190987E1,-2.830613708E-1,-2.195035400E0,-1.140867554E1,1.162136746E1
5.664195087E1,-4.062551880E-1,-2.048789520E0,-1.150193161E1,1.169003903E1
5.665199187E1,-8.922944641E-1,-1.885329437E0,-1.127620102E1,1.146749170E1
5.666203287E1,-8.934919739E-1,-1.988015900E0,-1.138547379E1,1.159221931E1
5.667207387E1,-7.108717346E-1,-1.980531464E0,-1.106034988E1,1.125873808E1
5.668211487E1,-4.195774841E-1,-2.320773926E0,-1.157453064E1,1.181235778E1
5.669215587E1,-8.171507263E-1,-2.328108673E0,-1.158860138E1,1.184835462E1
5.670219687E1,-5.998027039E-1,-1.813778229E0,-1.176523407E1,1.191932412E1
5.671223887E1,-8.140072632E-1,-1.704804840E0,-1.200159256E1,1.214937000E1
5.672227987E1,-1.407223663E0,-1.880389709E0,-1.164084274E1,1.187541004E1
5.673232087E1,-1.052311707E0,-1.925296326E0,-1.179547119E1,1.199780257E1
5.674236187E1,-3.842509460E-1,-1.781894531E0,-1.225501556E1,1.238984275E1
5.675240287E1,-6.848258972E-1,-1.514550476E0,-1.220995926E1,1.232257906E1
5.676244387E1,-9.755213928E-1,-1.594334564E0,-1.208945984E1,1.223309380E1
5.677248487E1,-7.117698669E-1,-2.075434113E0,-1.248433868E1,1.267567574E1
5.678252587E1,-1.040186920E0,-1.833237762E0,-1.191327621E1,1.209830152E1
5.679256687E1,-5.891748047E-1,-2.152523804E0,-1.184711380E1,1.205547971E1
5.680260787E1,-1.362167358E-1,-1.745370483E0,-1.238270004E1,1.250584397E1
5.681264887E1,-7.146139526E-1,-2.052681427E0,-1.255124954E1,1.273805477E1
5.682268987E1,-7.301815796E-1,-1.955084381E0,-1.280572037E1,1.297466740E1
5.683273087E1,-7.652087402E-1,-1.753603363E0,-1.299372940E1,1.313383695E1
5.684277187E1,-8.033793640E-1,-2.209106140E0,-1.294508057E1,1.315677313E1
5.685281287E1,-8.199948120E-1,-1.693278809E0,-1.247595612E1,1.261701492E1
5.686285387E1,-3.689826965E-1,-2.370021515E0,-1.257490036E1,1.280161198E1
5.687289487E1,-2.662962341E-1,-1.778451691E0,-1.274389893E1,1.287015011E1
5.688293587E1,-7.232958984E-1,-2.276915131E0,-1.295750473E1,1.317590332E1
5.689297687E1,-6.441105652E-1,-1.986069946E0,-1.305555084E1,1.322145075E1
5.690301787E1,-5.800437927E-1,-2.157313843E0,-1.289224045E1,1.308435392E1
5.691305929E1,-3.781137085E-1,-2.356699219E0,-1.331945206E1,1.353162238E1
5.692310029E1,-8.628057861E-1,-1.801204376E0,-1.332049988E1,1.346939078E1
5.693314129E1,-5.071453857E-1,-2.600093079E0,-1.409708496E1,1.434383090E1
5.694318229E1,-5.873785400E-1,-1.491498413E0,-1.438882828E1,1.447784377E1
5.695322329E1,-1.379381561E0,-1.688937836E0,-1.376477600E1,1.393643652E1
5.696326429E1,-7.334747314E-1,-2.266436920E0,-1.385863083E1,1.406187647E1
5.697330529E1,-9.812095642E-1,-2.574496307E0,-1.356958191E1,1.384645646E1
5.698334629E1,-1.125060425E0,-2.781366119E0,-1.383947067E1,1.416095713E1
5.699338729E1,-6.002517700E-1,-2.089804230E0,-1.461366074E1,1.477452754E1
5.700342829E1,-8.548722839E-1,-1.646426239E0,-1.408061920E1,1.420230133E1
5.701346929E1,-7.045848083E-1,-2.162702637E0,-1.426473633E1,1.444494462E1
5.702351029E1,-9.090596008E-1,-1.924847260E0,-1.422596695E1,1.438435129E1
5.703355129E1,-1.156794434E0,-2.278112640E0,-1.362242203E1,1.385995499E1
5.704359229E1,-4.830455017E-1,-2.414928131E0,-1.414288971E1,1.435571455E1
5.705363329E1,-8.997789001E-1,-2.505340118E0,-1.400442764E1,1.425518589E1
5.706367429E1,-8.723858643E-1,-2.495760040E0,-1.456336533E1,1.480140145E1
5.707371529E1,-7.256909180E-1,-1.838925934E0,-1.469254669E1,1.482495208E1
5.708375629E1,-7.869136047E-1,-2.317031708E0,-1.450363953E1,1.470861749E1
5.709379729E1,-6.155200195E-1,-1.899400177E0,-1.400846924E1,1.415004581E1
5.710383829E1,-7.220983887E-1,-2.555934906E0,-1.411429916E1,1.436202180E1
5.711387929E1,-7.295828247E-1,-2.490221558E0,-1.409663589E1,1.433347962E1
5.712392029E1,-6.866221619E-1,-2.560575256E0,-1.451007614E1,1.475026458E1
5.713396129E1,-6.839277649E-1,-2.497406616E0,-1.461934891E1,1.484689057E1
5.714400229E1,-5.345384216E-1,-2.028132477E0,-1.469569016E1,1.484460716E1
5.715404429E1,-5.845344543E-1,-2.148781586E0,-1.461620544E1,1.478487079E1
5.716408529E1,-4.637356567E-1,-2.045795746E0,-1.466949463E1,1.481871802E1
5.717412629E1,-9.671388245E-1,-2.400108948E0,-1.460572723E1,1.483317729E1
5.718416729E1,-7.993377686E-1,-2.680176544E0,-1.483789444E1,1.509918536E1
5.719420829E1,-4.321513367E-1,-2.147883453E0,-1.498848129E1,1.514776319E1
5.720424929E1,-7.276368713E-1,-2.602338409E0,-1.499416946E1,1.523570604E1
5.721429029E1,-6.553372192E-1,-2.180964661E0,-1.453776855E1,1.471505312E1
5.722433129E1,-6.011499023E-1,-2.974763947E0,-1.464150284E1,1.495273243E1
5.723437229E1,-7.226971436E-1,-2.590363312E0,-1.470167770E1,1.494562145E1
5.724441329E1,-9.047186279E-1,-2.958148499E0,-1.512095581E1,1.543413305E1
5.725445429E1,-6.394702148E-1,-2.554737396E0,-1.540820847E1,1.563165037E1
5.726449529E1,-7.911048889E-1,-2.584076385E0,-1.541674072E1,1.565181115E1
5.727453629E1,-8.150550842E-1,-2.365231476E0,-1.524729309E1,1.545116764E1
5.728457729E1,-9.969268799E-1,-2.556533661E0,-1.493998215E1,1.518989118E1
5.729461829E1,-6.828799438E-1,-2.821482697E0,-1.508009079E1,1.535696024E1
5.730465929E1,-6.566844177E-1,-2.662213898E0,-1.530222885E1,1.554595848E1
5.731470029E1,-8.698411560E-1,-2.806214447E0,-1.576820984E1,1.603957308E1
5.732474129E1,-9.571096802E-1,-2.538870392E0,-1.589245148E1,1.612240478E1
5.733478229E1,-9.253756714E-1,-2.630479889E0,-1.577180237E1,1.601641329E1
5.734482329E1,-8.598120117E-1,-2.078278198E0,-1.536569687E1,1.552942875E1
5.735486429E1,-1.138682098E0,-2.521805878E0,-1.546044983E1,1.570610107E1
5.736490529E1,-8.987310791E-1,-2.193239136E0,-1.556044189E1,1.573992908E1
5.737494629E1,-8.048762512E-1,-2.362387390E0,-1.589469681E1,1.608944022E1
5.738498729E1,-8.913963318E-1,-2.412982178E0,-1.606115067E1,1.626584247E1
5.739502829E1,-9.854008484E-1,-2.157014465E0,-1.604124207E1,1.621558427E1
5.740506929E1,-1.044976959E0,-2.469414825E0,-1.616802841E1,1.638887211E1
5.741511029E1,-1.112636261E0,-2.503693542E0,-1.591879669E1,1.615284894E1
5.742515129E1,-9.318122864E-1,-2.658621368E0,-1.590577377E1,1.615333343E1
5.743519229E1,-9.331594849E-1,-2.463427277E0,-1.634915176E1,1.656001280E1
5.744523329E1,-8.696914673E-1,-2.428998871E0,-1.604258926E1,1.624872515E1
5.745527429E1,-6.066883850E-1,-2.702330475E0,-1.606279724E1,1.629981951E1
5.746531529E1,-8.310717773E-1,-2.990032196E0,-1.616578308E1,1.646096946E1
5.747535629E1,-3.999682617E-1,-1.981728973E0,-1.616907623E1,1.629497624E1
5.748539729E1,-4.215234375E-1,-2.341430969E0,-1.616862717E1,1.634271965E1
5.749543829E1,-7.345225525E-1,-2.792293396E0,-1.566507431E1,1.592893527E1
5.750547929E1,-2.969824219E-1,-2.592309265E0,-1.583601883E1,1.604954075E1
5.751552029E1,-2.838098145E-1,-2.160606995E0,-1.630813705E1,1.645308800E1
5.752556129E1,-9.008267212E-1,-2.396067352E0,-1.643447433E1,1.663263582E1
5.753560229E1,-7.384144592E-1,-2.419418793E0,-1.630199982E1,1.649709190E1
5.754564329E1,-4.754113770E-1,-2.501747589E0,-1.589140366E1,1.609414388E1
5.755568429E1,-6.140231323E-1,-2.890040131E0,-1.575294159E1,1.602761757E1
5.756572529E1,-7.432044983E-1,-2.615511017E0,-1.595038101E1,1.618047914E1
5.757576629E1,-7.517367554E-1,-2.590812378E0,-1.629496445E1,1.651675765E1
5.758580729E1,-8.041278076E-1,-2.434537354E0,-1.629496445E1,1.649543755E1
5.759584929E1,-6.617738342E-1,-2.476150818E0,-1.632175873E1,1.652177580E1
5.760589029E1,-5.679190063E-1,-2.342927856E0,-1.606489288E1,1.624477228E1
5.761593129E1,-1.120270386E0,-2.770588531E0,-1.566582275E1,1.594832810E1
5.762597229E1,-9.839039612E-1,-2.995570679E0,-1.580563202E1,1.611705662E1
5.763601329E1,-6.738986206E-1,-2.681374054E0,-1.588361984E1,1.612244663E1
5.764605429E1,-9.205856323E-1,-2.633623352E0,-1.617940475E1,1.641817859E1
5.765609529E1,-1.249152374E0,-2.430645447E0,-1.608525055E1,1.631575019E1
5.766613629E1,-8.939410400E-1,-2.514471130E0,-1.618509293E1,1.640362547E1
5.767617729E1,-9.699829102E-1,-2.480940857E0,-1.577704147E1,1.600034287E1
5.768621829E1,-1.198258209E0,-2.942580872E0,-1.580578171E1,1.612195212E1
5.769625929E1,-1.026415558E0,-2.615660706E0,-1.620245682E1,1.644429435E1
5.770630029E1,-1.136137390E0,-2.541564789E0,-1.633807480E1,1.657356473E1
5.771634129E1,-1.123413849E0,-2.612367554E0,-1.642669052E1,1.667101330E1
5.772638229E1,-9.812095642E-1,-2.541115723E0,-1.620545059E1,1.643279253E1
5.773642329E1,-9.102571106E-1,-2.475402374E0,-1.605845627E1,1.627360448E1
5.774646429E1,-1.200802917E0,-2.651735687E0,-1.573093735E1,1.599800049E1
5.775650529E1,-9.416917419E-1,-2.601440277E0,-1.590442657E1,1.614326669E1
5.776654629E1,-9.783654785E-1,-2.723735962E0,-1.609782440E1,1.635591291E1
5.777658729E1,-8.825646973E-1,-2.475851440E0,-1.602777008E1,1.624186487E1
5.778662829E1,-8.693920898E-1,-2.452500000E0,-1.610261444E1,1.631149260E1
5.779666929E1,-9.559121704E-1,-2.435136108E0,-1.596579895E1,1.617870180E1
5.780671029E1,-8.445437622E-1,-2.361040192E0,-1.573961929E1,1.593811094E1
5.781675129E1,-7.098239136E-1,-2.406096497E0,-1.558199707E1,1.578264183E1
5.782679229E1,-6.411167908E-1,-2.475851440E0,-1.582628906E1,1.603160306E1
5.783683329E1,-7.340734863E-1,-2.305505676E0,-1.587957825E1,1.606285235E1
5.784687429E1,-5.701643372E-1,-2.141147461E0,-1.576641357E1,1.592135035E1
5.785691529E1,-5.792953491E-1,-2.245181122E0,-1.563184341E1,1.580287790E1
5.786695629E1,-6.095324707E-1,-2.006277924E0,-1.537961792E1,1.552189835E1
5.787699729E1,-7.598199463E-1,-1.825304260E0,-1.463820969E1,1.477112876E1
5.788703829E1,-8.232879639E-1,-2.206561432E0,-1.421668625E1,1.441044359E1
5.789707929E1,-5.878276062E-1,-2.570903778E0,-1.492830643E1,1.515946636E1
5.790712292E1,-6.518943787E-1,-2.133812714E0,-1.541689041E1,1.557750407E1
5.791716392E1,-7.890092468E-1,-1.837878113E0,-1.525672348E1,1.538726561E1
5.792720492E1,-5.983058167E-1,-2.084116058E0,-1.471514969E1,1.487404249E1
5.793724592E1,-7.599696350E-1,-2.310744781E0,-1.387195313E1,1.408361384E1
5.794728692E1,-9.886940002E-1,-2.655477905E0,-1.389290955E1,1.417892853E1
5.795732792E1,-1.143921204E0,-2.482886810E0,-1.409049866E1,1.435323779E1
5.796736892E1,-7.268884277E-1,-2.213896179E0,-1.464434692E1,1.482857377E1
5.797740992E1,-5.646258545E-1,-1.800904999E0,-1.477951584E1,1.489953521E1
5.798745092E1,-6.676116943E-1,-2.170486450E0,-1.432176773E1,1.450068094E1
5.799749192E1,-6.953041077E-1,-2.406096497E0,-1.387240219E1,1.409667658E1
5.800753292E1,-6.936575317E-1,-2.652184753E0,-1.360490845E1,1.387835648E1
5.801757392E1,-8.584648132E-1,-2.727777557E0,-1.368095032E1,1.397662813E1
5.802761592E1,-9.066645813E-1,-2.524799652E0,-1.385384079E1,1.411118558E1
5.803765692E1,-7.198530579E-1,-2.239492950E0,-1.422207504E1,1.441530213E1
5.804769792E1,-8.696914673E-1,-2.190395050E0,-1.405262741E1,1.424887823E1
5.805773892E1,-6.999444580E-1,-2.375559998E0,-1.373887985E1,1.396030183E1
5.806777992E1,-7.652087402E-1,-2.622845764E0,-1.336630463E1,1.364268902E1
5.807782092E1,-7.662565613E-1,-2.763852539E0,-1.324939774E1,1.355627421E1
5.808786192E1,-6.788383484E-1,-2.495460663E0,-1.352572311E1,1.377074185E1
5.809790292E1,-8.364605713E-1,-2.550995178E0,-1.371358246E1,1.397388946E1
5.810794392E1,-5.107379150E-1,-2.211201782E0,-1.381881363E1,1.400392362E1
5.811798492E1,-4.812492371E-1,-2.126477966E0,-1.372660538E1,1.389867636E1
5.812802592E1,-6.164181519E-1,-2.266137543E0,-1.346450043E1,1.366777679E1
5.813806692E1,-6.056405640E-1,-2.265538788E0,-1.343680801E1,1.363991481E1
5.814810792E1,-6.845265198E-1,-2.342329102E0,-1.360745316E1,1.382453846E1
5.815814892E1,-6.926097107E-1,-2.024240570E0,-1.365789825E1,1.382445090E1
5.816818992E1,-6.703060913E-1,-1.964514771E0,-1.386851028E1,1.402298848E1
5.817823092E1,-6.514453125E-1,-1.676962738E0,-1.373573639E1,1.385305162E1
5.818827192E1,-7.728428650E-1,-1.757944336E0,-1.335732330E1,1.349465599E1
5.819831292E1,-7.472460938E-1,-1.849703522E0,-1.336780151E1,1.351583875E1
5.820835392E1,-8.683442688E-1,-1.907034302E0,-1.305046143E1,1.321761495E1
5.821839492E1,-7.689509583E-1,-1.794318695E0,-1.311258224E1,1.325709917E1
5.822843592E1,-8.126600647E-1,-1.890718231E0,-1.338187225E1,1.353919262E1
5.823847692E1,-6.985972595E-1,-1.613195343E0,-1.318637878E1,1.330304562E1
5.824851792E1,-6.677613831E-1,-1.858086090E0,-1.307022034E1,1.321851160E1
5.825855892E1,-6.364764404E-1,-2.085612946E0,-1.286978714E1,1.305321051E1
5.826859992E1,-7.261399841E-1,-2.106269989E0,-1.277518387E1,1.296799813E1
5.827864092E1,-7.557783508E-1,-2.418969727E0,-1.275093430E1,1.300034387E1
5.828868192E1,-6.635700989E-1,-2.124831390E0,-1.276380753E1,1.295646620E1
5.829872292E1,-1.045875092E0,-2.340233459E0,-1.250903732E1,1.276896872E1
5.830876392E1,-1.065035248E0,-2.075583801E0,-1.217118988E1,1.239274834E1
5.831880492E1,-1.211430817E0,-2.218985596E0,-1.212598389E1,1.238672462E1
5.832884592E1,-1.146615601E0,-1.865420837E0,-1.227028381E1,1.246412400E1
5.833888692E1,-7.604187012E-1,-1.700763245E0,-1.224633362E1,1.238723211E1
5.834892792E1,-3.719764709E-1,-1.749861145E0,-1.238180191E1,1.251037166E1
5.835896892E1,-8.268804932E-1,-1.852996674E0,-1.227701981E1,1.244357438E1
5.836900992E1,-8.388555908E-1,-1.512454834E0,-1.214215027E1,1.226470593E1
5.837905092E1,-4.390370178E-1,-1.428928528E0,-1.212718140E1,1.221896554E1
5.838909192E1,-4.936734009E-1,-1.899549866E0,-1.184950882E1,1.201094761E1
5.839913292E1,-6.113287354E-1,-1.773212585E0,-1.190414520E1,1.205100322E1
5.840917392E1,-5.233117676E-1,-1.705553284E0,-1.198333054E1,1.211540251E1
5.841921492E1,-7.939489746E-1,-2.071392517E0,-1.195938034E1,1.216337947E1
5.842925592E1,-7.021897888E-1,-1.912572784E0,-1.170760391E1,1.188355984E1
5.843929692E1,-3.921844482E-1,-1.717827759E0,-1.148666336E1,1.162102302E1
5.844933792E1,-6.430627441E-1,-2.010319519E0,-1.148142426E1,1.167381759E1
5.845937992E1,-7.490423584E-1,-2.076481934E0,-1.133832184E1,1.155120703E1
5.846942092E1,-3.239263916E-1,-1.896256714E0,-1.152528305E1,1.168472795E1
5.847946192E1,-3.056643677E-1,-2.021695862E0,-1.153052216E1,1.171040674E1
5.848950292E1,-5.658233643E-1,-2.013313293E0,-1.139864639E1,1.158890530E1
5.849954392E1,-6.538403320E-1,-1.843117218E0,-1.121812180E1,1.138731070E1
5.850958492E1,-4.279600525E-1,-1.816173248E0,-1.124626328E1,1.140000319E1
5.851962592E1,-4.297563171E-1,-1.752705231E0,-1.123294098E1,1.137697803E1
5.852966692E1,-4.692741394E-1,-1.763782196E0,-1.125479553E1,1.140182303E1
5.853970792E1,-7.553292847E-1,-1.738784180E0,-1.132470016E1,1.148227881E1
5.854974892E1,-7.551795959E-1,-1.772464142E0,-1.133697464E1,1.149951822E1
5.855978992E1,-7.854167175E-1,-1.712289276E0,-1.109447891E1,1.125327847E1
5.856983092E1,-5.400769043E-1,-1.591041412E0,-1.100750977E1,1.113500638E1
5.857987192E1,-3.760180664E-1,-1.567689972E0,-1.128428421E1,1.139886449E1
5.858991292E1,-5.492079163E-1,-1.458117828E0,-1.105062012E1,1.115992571E1
5.859995392E1,-6.436614990E-1,-1.758243713E0,-1.100227066E1,1.116045164E1
5.860999492E1,-4.923262024E-1,-1.805395660E0,-1.104942261E1,1.120676486E1
5.862003592E1,-6.051914978E-1,-1.893262939E0,-1.106783432E1,1.124489475E1
5.863007692E1,-9.113049316E-1,-1.618135071E0,-1.090991272E1,1.106684387E1
5.864011792E1,-7.729925537E-1,-1.652413788E0,-1.085303101E1,1.100528377E1
5.865015892E1,-3.245251465E-1,-1.143921204E0,-1.060454773E1,1.067100299E1
5.866019992E1,-4.912783813E-1,-1.454225922E0,-1.044872177E1,1.056086711E1
5.867024092E1,-6.906637573E-1,-1.429227905E0,-1.041204803E1,1.053235269E1
5.868028192E1,-5.992039490E-1,-1.564696198E0,-1.045081741E1,1.058427627E1
5.869032292E1,-6.674620056E-1,-1.672172699E0,-1.027403503E1,1.043060223E1
5.870036392E1,-6.304888916E-1,-1.679208069E0,-1.014335678E1,1.030072535E1
5.871040492E1,-6.421646118E-1,-1.574725342E0,-1.034618500E1,1.048502166E1
